,glottolog_index,glottocode,language_name,iso_code,language_or_dialect,macroarea,latitude,longitude,dictionary_exists,language_family,bible_exists,cc_gb,archival_gb,datasets_n,wiki_articles_n,opus_gb,lowercase_name,xeus_gb,wikitongues_gb,models_n,models_mean_downloads,models_earliest_date,wiki_active_users,institutional_status,endangerment_status,primary_country,admin_1_code,country_iso_code,other_country_iso_codes,contested_area,n_speakers,geometry,closest_university,second_closest_university,distance_to_closest_university_km,distance_to_second_closest_university_km,admin_1_hdi,admin_1_gdp,cybersecurity_law_exists,households_with_phones_pct,households_with_home_internet_pct,individuals_using_internet_pct,avg_download_speed_kbps,avg_upload_speed_kbps,avg_latency_ms,pct_stem_grads,literacy_rate,admin_1_education_level,rnd_gdp_pct,AI_resource_readiness,infrastructural_readiness,socioeconomic_readiness,Overall_Readiness_Score,grouped_full_index,grouped_AI_resource_index,grouped_socioeconomic_index,grouped_infrastructural_index
3244,4216,numb1247,Numbami,sij,language,Papunesia,-7.52806,147.298,1,Austronesian [aust1307],0,0.0,0.00187569391,0,0,0,numbami,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Papua New Guinea,PNGr112,PNG,PNG,0,200,POINT (147.298 -7.52806),Papua New Guinea University of Technology,Pacific Adventist University,0.0009076186974,0.001877766887,0.595,2750.807373,1,48.3482,27.9065,26.99104252,40502.0,12365.0,119.0,19.41869926452637,64.0,0.521,0.03158000112,2.0895190113441187e-06,0.2136122260278974,0.0032581230399406,0.000768792033147,9,9,9,8
3245,1130,limb1268,Limbum,lmp,language,Africa,6.58608,10.9802,1,Atlantic-Congo [atla1278],1,0.0,0.0,7,0,0,limbum,2.054603175,0.0,2,0.0,0,0,0,Potentially vulnerable,Cameroon,CMRr107,CMR,CMR,0,130000,POINT (10.9802 6.58608),Bamenda University of Science and Technology,Catholic University of Cameroon,0.0009643882611,0.001041330247,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,2.438288098462732e-06,0.2474112954841515,0.0104718787245227,0.0013864503192748,9,9,8,7
3246,1980,sela1260,Selayar,sly,language,Papunesia,-6.10145,120.496,1,Austronesian [aust1307],0,0.0,0.0,3,0,0,selayar,1.960642177,0.0,1,0.0,0,0,0,Potentially vulnerable,Indonesia,IDNr126,IDN,IDN,0,130000,POINT (120.496 -6.10145),Université Shalom de Bunia,Universitas Islam Negeri Alauddin Makassar,0.0008631278237,0.001341317986,0.699,6551.377441,1,67.2861,87.0883,66.48461277,8825.0,8215.0,22.0,19.4187,96.0,0.673,0.2806800008,1.8676876681688049e-06,0.2866807403464287,0.0103529151243032,0.0012009291236804,9,9,8,7
3247,1942,dawe1237,Dawera-Daweloor,ddw,language,Papunesia,-7.76324,130.06,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,dawera-daweloor,0.0,0.0,0,0.0,0,0,0,Severely endangered,Indonesia,IDNr129,IDN,IDN,0,1300,POINT (130.06 -7.76324),Universitas Darussalam Ambon,Universitas Pattimura,0.004481592559,0.004517215784,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0051788150854174,0.000852099009749,9,9,9,6
3248,3519,nung1292,Nungu,rin,language,Africa,8.95481,8.62164,1,Atlantic-Congo [atla1278],0,0.0,0.0,4,0,0,nungu,1.419493878,0.0,1,0.0,0,0,0,Endangered/unsafe,Nigeria,NGAr135,NGA,NGA,0,30000,POINT (8.62164 8.95481),"Federal University, Lafia",PIGIER Benin,0.0004541201781,0.0005777708201,0.575,3305.264404,1,75.3824,34.6,35.45626462,89943.0,9571.0,37.0,16.57733917236328,62.0,0.513,0.2844400108,1.8676876681688049e-06,0.3550994224786616,0.007498352035731,0.001158249844831,9,9,8,6
3249,2002,coas1295,Coastal Konjo,kjc,language,Papunesia,-5.41532,120.304,1,Austronesian [aust1307],0,0.0,0.0,4,0,0,coastal konjo,0.0,0.0,1,0.0,0,0,0,Definitely endangered,Indonesia,IDNr126,IDN,IDN,0,125000,POINT (120.304 -5.41532),Université Shalom de Bunia,Universitas Islam Negeri Alauddin Makassar,0.0005623530692,0.0008329006081,0.699,6551.377441,1,67.2861,87.0883,66.48461277,8825.0,8215.0,22.0,19.4187,96.0,0.673,0.2806800008,1.8676876681688049e-06,0.2866807403464287,0.010347214870081,0.0012007086750437,9,9,8,7
3250,1039,tune1261,Tunen,tvu,language,Africa,4.75,10.67,1,Atlantic-Congo [atla1278],1,0.0,0.0,4,0,0,tunen,0.960979592,0.0,1,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr102,CMR,CMR,0,40000,POINT (10.67 4.75),Université des Montagnes,Université de Dschang,0.0004076818013,0.0009338042396,0.655,2938.776123,1,60.0103,46.6826,43.86292994,18944.0,7140.0,161.0,21.33558,78.23000336,0.74,0.2501,1.8676876681688049e-06,0.2570975088279878,0.008175806205093,0.0011831473432704,9,9,8,7
3251,2607,sing1264,Northern Jinghpaw,sgp,language,Eurasia,27.296,95.606,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,northern jinghpaw,0.0,0.0,1,0.0,0,0,0,Definitely endangered,India,INDr102,IND,IND,0,2500,POINT (95.606 27.296),Dibrugarh University,Apex Professional University,0.000708404602,0.001179937046,0.597,3423.655762,1,56.2472,29.1836,48.07524574,99280.0,139426.0,16.0,32.64561,74.0,0.53,0.6463599801,1.8676876681688049e-06,0.3361347674515968,0.0084083250637188,0.0011815115263413,9,9,8,6
3252,3700,gudu1252,Guduf-Gava,gdf,language,Africa,11.1057,13.7893,1,Afro-Asiatic [afro1255],0,0.0,0.0,3,0,0,guduf-gava,0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,Nigeria,NGAr106,NGA,NGA,0,56000,POINT (13.7893 11.1057),Université de Maroua,Adamawa State University,0.0007265171666,0.0009714701404,0.512,3305.264404,1,75.3824,34.6,35.45626462,84575.0,18826.0,58.0,16.57733917236328,62.0,0.352,0.2844400108,1.8676876681688049e-06,0.3508806751832858,0.0075491163154238,0.001156242270152,9,9,8,6
3253,2501,nima1243,Nimadi,noe,language,Eurasia,22.1263,76.1264,1,Indo-European [indo1319],0,0.0,0.0,3,0,0,nimadi,2.498285713,0.0,40,0.0,0,0,0,Potentially vulnerable,India,INDr111,IND,IND,0,2200000,POINT (76.1264 22.1263),Medi-Caps University,Indian Institute of Technology Indore,0.0005907250606,0.0006029987357,0.596,3889.343018,1,56.2472,29.1836,48.07524574,36689.0,17709.0,26.0,32.64561,74.0,0.509,0.6463599801,7.717580550145633e-06,0.2773508275042845,0.0308068562344928,0.0027414578684141,9,9,6,7
3254,2640,suna1241,Sunam,ssk,language,Eurasia,31.808,78.4513,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,sunam,1.559619048,0.0,1,0.0,0,0,0,Definitely endangered,India,INDr107,IND,IND,0,560,POINT (78.4513 31.808),IMS Unison University,Abhilashi University,0.001457426856,0.001463045481,0.703,7969.660645,0,56.2472,29.1836,48.07524574,77743.0,69296.0,12.0,32.64561,74.0,0.648,0.6463599801,1.8676876681688049e-06,0.3206584428488293,0.0087690659851908,0.0011676988533293,9,9,8,7
3255,1928,oira1263,Oirata,oia,language,Papunesia,-8.09044,127.201,1,Timor-Alor-Pantar [timo1261],0,0.0,0.0,3,0,0,oirata,0.774276644,0.0,1,0.0,0,0,0,Definitely endangered,Indonesia,IDNr129,IDN,IDN,0,1200,POINT (127.201 -8.09044),Universidade Oriental Timor Lorosa'e,Universidade Nacional Timor Lorosa'e,0.001662781155,0.001687409607,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.8676876681688049e-06,0.3823429340713573,0.0087065267359358,0.0012477559673836,9,9,8,6
3256,1945,tugu1245,Tugun,tzn,language,Papunesia,-7.72555,126.7,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,tugun,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Indonesia,IDNr129,IDN,IDN,0,1200,POINT (126.7 -7.72555),Universidade Oriental Timor Lorosa'e,Universidade Nacional Timor Lorosa'e,0.001377110277,0.001394881654,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0051692354384209,0.0008515732880743,9,9,9,6
3257,1032,nugu1242,Nugunu (Cameroon),yas,language,Africa,4.63103,11.1837,1,Atlantic-Congo [atla1278],1,0.0,0.0,5,0,0,nugunu (cameroon),0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr102,CMR,CMR,0,35000,POINT (11.1837 4.63103),Université de Yaoundé II,Jagora University,0.0007795104095,0.0008108776569,0.655,2938.776123,1,60.0103,46.6826,43.86292994,18944.0,7140.0,161.0,21.33558,78.23000336,0.74,0.2501,1.8676876681688049e-06,0.2570975088279878,0.00815870934664,0.0011823220538506,9,9,8,7
3258,2328,pend1242,Pendau,ums,language,Papunesia,-0.11396,119.862,1,Austronesian [aust1307],0,0.0,0.0,3,0,0,pendau,0.801356916,0.0,1,0.0,0,0,0,Definitely endangered,Indonesia,IDNr125,IDN,IDN,0,4500,POINT (119.862 -0.11396),Universitas Tadulako,Universitas Muhammadiyah Palu,0.0007231103835,0.0007572210779,0.685,2449.487305,1,67.2861,87.0883,66.48461277,30505.0,16781.0,30.0,19.4187,96.0,0.684,0.2806800008,1.8676876681688049e-06,0.3642599155783169,0.0089506924555947,0.0012391379537787,9,9,8,6
3259,1099,veng1238,Vengo,bav,language,Africa,6.11403,10.4137,1,Atlantic-Congo [atla1278],1,0.0,0.0,3,0,0,vengo,0.0,0.0,7,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,99999,POINT (10.4137 6.11403),Bamenda University of Science and Technology,Université de Bamenda,0.0002289124364,0.0003054092274,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,3.947680159684849e-06,0.2474112954841515,0.0155971694188182,0.0018592181654878,9,9,7,7
3260,1075,bamb1265,Bambalang,bmo,language,Africa,5.861,10.544,1,Atlantic-Congo [atla1278],1,0.0,0.0,0,0,0,bambalang,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,99999,POINT (10.544 5.861),Bamenda University of Science and Technology,Université de Bamenda,0.0003523976468,0.0003803234907,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,1.0000000000000004e-06,0.2474112954841515,0.0049586671168094,0.0008028900748507,9,9,9,7
3261,1079,awin1248,Awing,azo,language,Africa,5.88362,10.264,1,Atlantic-Congo [atla1278],1,0.0,0.0,0,0,0,awing,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,99999,POINT (10.264 5.88362),Université de Bamenda,Bamenda University of Science and Technology,0.0001048227356,0.0001205483642,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,1.0000000000000004e-06,0.2474112954841515,0.0049586671168094,0.0008028900748507,9,9,9,7
3262,1080,meta1238,Meta',mgo,language,Africa,5.88942,9.87416,1,Atlantic-Congo [atla1278],1,0.0,0.0,6,0,0,meta',0.0,0.0,7,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,99999,POINT (9.87416 5.88942),Catholic University of Cameroon,Université de Bamenda,0.0002882122201,0.0002985898133,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,3.947680159684849e-06,0.2474112954841515,0.0155971694188182,0.0018592181654878,9,9,7,7
3263,1088,baba1266,Babanki,bbk,language,Africa,5.97863,10.2869,1,Atlantic-Congo [atla1278],1,0.0,0.0,6,0,0,babanki,0.0,0.0,2,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,99999,POINT (10.2869 5.97863),Bamenda University of Science and Technology,Université de Bamenda,7.07e-05,0.0001266374193,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,2.438288098462732e-06,0.2474112954841515,0.0104329980981482,0.001384732292311,9,9,8,7
3264,1101,bafu1246,Bafut,bfd,language,Africa,6.14153,10.1194,1,Atlantic-Congo [atla1278],1,0.0,0.0,6,0,0,bafut,1.555787755,0.0,7,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,99999,POINT (10.1194 6.14153),Bamenda University of Science and Technology,Catholic University of Cameroon,0.0001766008573,0.0001953788703,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,3.947680159684849e-06,0.2474112954841515,0.0155971694188182,0.0018592181654878,9,9,7,7
3265,1116,aghe1239,Aghem,agq,language,Africa,6.38956,10.0807,1,Atlantic-Congo [atla1278],1,0.0,0.0,8,0,0,aghem,0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,99999,POINT (10.0807 6.38956),Bamenda University of Science and Technology,Catholic University of Cameroon,0.0004177156911,0.0004463473289,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,1.8676876681688049e-06,0.2474112954841515,0.0083518671845009,0.0011764235633946,9,9,8,7
3266,1122,bumm1238,Bum,bmv,language,Africa,6.48655,10.418,1,Atlantic-Congo [atla1278],1,0.0,0.0,4,0,0,bum,0.872656689,0.0,7,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,99999,POINT (10.418 6.48655),Bamenda University of Science and Technology,Catholic University of Cameroon,0.0005305522125,0.0005974417932,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,3.947680159684849e-06,0.2474112954841515,0.0155971694188182,0.0018592181654878,9,9,7,7
3267,1123,esim1238,Esimbi,ags,language,Africa,6.50094,9.86936,1,Atlantic-Congo [atla1278],1,0.0,0.0,6,0,0,esimbi,1.662657597,0.0,1,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,99999,POINT (9.86936 6.50094),Bamenda University of Science and Technology,Catholic University of Cameroon,0.0006144177483,0.0006213963388,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,1.8676876681688049e-06,0.2474112954841515,0.0083518671845009,0.0011764235633946,9,9,8,7
3268,2192,taee1237,Tae',rob,language,Papunesia,-2.58205,120.139,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,tae',0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Indonesia,IDNr126,IDN,IDN,0,99999,POINT (120.139 -2.58205),Universitas Andi Djemma,Universitas Cokroaminoto Palopo,0.0004158865549,0.0004281014829,0.699,6551.377441,1,67.2861,87.0883,66.48461277,8825.0,8215.0,22.0,19.4187,96.0,0.673,0.2806800008,1.0000000000000004e-06,0.2866807403464287,0.0061239065225126,0.0008185990940628,9,9,8,7
3269,2055,camp1262,Campalagian,cml,language,Papunesia,-4.016667,119.623611,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,campalagian,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Indonesia,IDNr126,IDN,IDN,0,99999,POINT (119.623611 -4.016667),Universitas Muhammadiyah Parepare,Universitas Sulawesi Barat,7.48e-06,0.000793849206,0.699,6551.377441,1,67.2861,87.0883,66.48461277,8825.0,8215.0,22.0,19.4187,96.0,0.673,0.2806800008,1.0000000000000004e-06,0.2866807403464287,0.0061239065225126,0.0008185990940628,9,9,8,7
3270,5887,vaoo1237,Vao-Vovo,vao,language,Papunesia,-15.898299,167.309973,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,vao-vovo,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Vanuatu,VUTr103,VUT,VUT,0,1900,POINT (167.309973 -15.898299),Université de la Nouvelle-Calédonie,Solomon Islands National University,0.006429102563,0.009766125714,0.583,2920.216064,1,78.1017,68.6325,69.88884056,12551.0,398.0,600.0,17.14975929260254,89.09999847,0.57,1.4547,1.0000000000000004e-06,0.3289503927139292,0.0058112068413777,0.0008421597557005,9,9,8,6
3271,1011,bako1249,Bakoko,bkh,language,Africa,3.56518,9.99905,1,Atlantic-Congo [atla1278],1,0.0,0.0,0,0,0,bakoko,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr105,CMR,CMR,0,99999,POINT (9.99905 3.56518),Université de Douala,Université de Buéa,0.0005575614872,0.000920065629,0.693,2938.776123,1,60.0103,46.6826,43.86292994,16117.0,4668.0,64.0,21.33558,78.23000336,0.769,0.2501,1.0000000000000004e-06,0.2492062496161433,0.0049226354712023,0.0008028728994558,9,9,9,7
3272,3546,shaa1247,Sya,scw,language,Africa,9.23281,8.77569,1,Afro-Asiatic [afro1255],0,0.0,0.0,3,0,0,sya,0.234115193,0.0,1,0.0,0,0,0,Definitely endangered,Nigeria,NGAr119,NGA,NGA,0,3000,POINT (8.77569 9.23281),"Federal University, Lafia",PIGIER Benin,0.0007644925017,0.0008922202184,0.564,3305.264404,1,75.3824,34.6,35.45626462,125283.0,19175.0,37.0,16.57733917236328,62.0,0.606,0.2844400108,1.8676876681688049e-06,0.3785621079895672,0.007201116411056,0.0011673721039761,9,9,8,6
3273,3556,tamb1267,Tambas,tdk,language,Africa,9.36039,9.32836,1,Afro-Asiatic [afro1255],0,0.0,0.0,3,0,0,tambas,0.0,0.0,1,0.0,0,0,0,Definitely endangered,Nigeria,NGAr119,NGA,NGA,0,3000,POINT (9.32836 9.36039),Abubakar Tafawa Balewa University,"Federal University, Lafia",0.001031093408,0.001171131783,0.564,3305.264404,1,75.3824,34.6,35.45626462,125283.0,19175.0,37.0,16.57733917236328,62.0,0.606,0.2844400108,1.8676876681688049e-06,0.3785621079895672,0.007201116411056,0.0011673721039761,9,9,8,6
3274,3611,gana1270,Ganang,gne,language,Africa,9.93195,9.09741,1,Atlantic-Congo [atla1278],0,0.0,0.0,0,0,0,ganang,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Nigeria,NGAr119,NGA,NGA,0,3000,POINT (9.09741 9.93195),Abubakar Tafawa Balewa University,"Federal University, Lafia",0.0007792273065,0.001532490187,0.564,3305.264404,1,75.3824,34.6,35.45626462,125283.0,19175.0,37.0,16.57733917236328,62.0,0.606,0.2844400108,1.0000000000000004e-06,0.3785621079895672,0.0042754438454296,0.0007967126000396,9,9,9,6
3275,2220,mand1443,Mander,mqr,language,Papunesia,-2.29479,138.751,1,Tor-Orya [toro1256],0,0.0,0.0,0,0,0,mander,0.0,0.0,0,0.0,0,0,0,Severely endangered,Indonesia,IDNr130,IDN,IDN,0,20,POINT (138.751 -2.29479),Universitas Cenderawasih,Universitas Ottow Geissler,0.001934418955,0.001940428429,0.648,14568.6084,1,67.2861,87.0883,66.48461277,32864.0,7084.0,155.0,19.4187,96.0,0.678,0.2806800008,1.0000000000000004e-06,0.369529267355565,0.0052664733872407,0.0008471984409819,9,9,8,6
3276,3370,ekit1246,Ekit,eke,language,Africa,4.7645,7.89222,1,Atlantic-Congo [atla1278],0,0.0,0.0,0,0,0,ekit,0.0,0.0,0,0.0,0,0,0,Potentially vulnerable,Nigeria,NGAr101,NGA,NGA,0,200000,POINT (7.89222 4.7645),University of Cross River State,Ritman University,0.0004661773171,0.0004734749371,0.608,5924.182617,1,75.3824,34.6,35.45626462,42510.0,22730.0,39.0,16.57733917236328,62.0,0.638,0.2844400108,1.0000000000000004e-06,0.3072663214566096,0.0048340056854909,0.0007742293110094,9,9,9,7
3277,3168,inth1238,Intha-Danu,int,language,Eurasia,20.392,96.9388,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,intha-danu,0.0,0.0,1,0.0,0,0,0,Potentially vulnerable,Myanmar,MMRr113,MMR,MMR,0,90000,POINT (96.9388 20.392),"Technological University, Taunggyi",Taunggyi University,0.0003774107648,0.0003812585961,0.508,6537.248047,1,64.66126666666666,46.43603333333333,57.25393583666666,49447.0,48149.0,6.0,33.6678,89.0,0.385,0.03993999958,1.8676876681688049e-06,0.3510106711751559,0.0087555912925324,0.0012149700905561,9,9,8,6
3278,1104,okuu1243,Oku,oku,language,Africa,6.23712,10.5096,1,Atlantic-Congo [atla1278],1,0.0,0.0,3,0,0,oku,1.674840816,0.0,7,0.0,0,0,0,Endangered/unsafe,Cameroon,CMRr107,CMR,CMR,0,87000,POINT (10.5096 6.23712),Bamenda University of Science and Technology,Catholic University of Cameroon,0.0003788702961,0.0004557209305,0.549,3305.264404,1,60.0103,46.6826,43.86292994,15535.0,6896.0,248.0,21.33558,78.23000336,0.479,0.2501,3.947680159684849e-06,0.2474112954841515,0.015565869196912,0.001857973646676,9,9,7,7
3279,3694,lama1288,Lamang,hia,language,Africa,11.0243,13.7362,1,Afro-Asiatic [afro1255],0,0.0,0.0,3,0,0,lamang,1.033592744,0.0,1,0.0,0,0,0,Endangered/unsafe,Nigeria,NGAr106,NGA,NGA,0,40000,POINT (13.7362 11.0243),Université de Maroua,Adamawa State University,0.0007132759401,0.0008743103335,0.512,3305.264404,1,75.3824,34.6,35.45626462,84575.0,18826.0,58.0,16.57733917236328,62.0,0.352,0.2844400108,1.8676876681688049e-06,0.3508806751832858,0.0075102629626124,0.0011542552304926,9,9,8,6
3280,1925,cent2072,Central Masela,mxz,language,Papunesia,-8.15414,129.865,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,central masela,0.0,0.0,0,0.0,0,0,0,Critically endangered,Indonesia,IDNr129,IDN,IDN,0,999,POINT (129.865 -8.15414),Universidade Oriental Timor Lorosa'e,Universidade de Díli,0.004277803393,0.004303917615,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0051469530790924,0.0008503479365266,9,9,9,6
3281,1941,nort2860,North Babar,bcd,language,Papunesia,-7.84311,129.743,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,north babar,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Indonesia,IDNr129,IDN,IDN,0,999,POINT (129.743 -7.84311),Universidade Oriental Timor Lorosa'e,Universidade de Díli,0.004198398136,0.004224237098,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0051469530790924,0.0008503479365266,9,9,9,6
3282,2117,masi1266,Masiwang,bnf,language,Papunesia,-3.29547,130.601,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,masiwang,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Indonesia,IDNr129,IDN,IDN,0,999,POINT (130.601 -3.29547),Universitas Darussalam Ambon,Universitas Pattimura,0.00241671665,0.002434869771,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0051469530790924,0.0008503479365266,9,9,9,6
3283,1939,aput1237,Aputai,apx,language,Papunesia,-7.84732,126.496,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,aputai,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Indonesia,IDNr129,IDN,IDN,0,999,POINT (126.496 -7.84732),Universidade Oriental Timor Lorosa'e,Universidade Nacional Timor Lorosa'e,0.001141443428,0.001158709567,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0051469530790924,0.0008503479365266,9,9,9,6
3284,1932,tela1241,Tela-Masbuar,tvm,language,Papunesia,-8.01195,129.687,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,tela-masbuar,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Indonesia,IDNr129,IDN,IDN,0,999,POINT (129.687 -8.01195),Universidade Oriental Timor Lorosa'e,Universidade de Díli,0.004117261842,0.004143256624,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0051469530790924,0.0008503479365266,9,9,9,6
3285,3761,wayu1241,Wayu,vay,language,Eurasia,27.3047,86.1227,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,wayu,0.0,0.0,1,0.0,0,0,0,Definitely endangered,Nepal,NPLr102,NPL,NPL,0,9999,POINT (86.1227 27.3047),Kathmandu University,Kameshwar Singh Darbhanga Sanskrit University,0.0006635160035,0.001161758087,0.557,2896.010498,0,66.6159,53.0001,49.56088657,81493.0,60372.0,5.0,8.58984,71.0,0.414,0.3021999896,1.8676876681688049e-06,0.3796093810291037,0.0081436529670541,0.0012051772164734,9,9,8,6
3286,2770,suba1238,Suba,sxb,language,Africa,-0.95719,34.1033,1,Atlantic-Congo [atla1278],1,0.0,0.0,14,0,0,suba,9.723341499,0.0,9,0.0,0,0,0,Potentially vulnerable,Kenya,KENr105,KEN,KEN,0,140000,POINT (34.1033 -0.95719),Africa Renewal University,Kisii University,0.0004351768397,0.0007321601782,0.549,1615.760498,1,53.7664,44.8535,40.81368401,27994.0,30106.0,23.0,16.47824,82.87999725,0.574,0.4101899862,4.348311029095218e-06,0.2535778569674636,0.0161362473051342,0.0019579702403585,9,9,7,7
3287,3464,nyon1241,Nyong,muo,language,Africa,7.274185,11.061485,1,Atlantic-Congo [atla1278],0,0.0,0.0,3,0,0,nyong,0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,Nigeria,NGAr129,NGA,NGA,0,30000,POINT (11.061485 7.274185),"Federal University, Wukari","Kwararafa University, Wukari",0.001409330389,0.001417226371,0.501,3305.264404,1,75.3824,34.6,35.45626462,87745.0,13552.0,46.0,16.57733917236328,62.0,0.497,0.2844400108,1.8676876681688049e-06,0.3533784965900896,0.0074960405881042,0.0011562568964562,9,9,8,6
3288,968,egaa1242,Ega,ega,language,Africa,5.56081,-5.41732,1,Atlantic-Congo [atla1278],0,0.0,0.0,3,0,0,ega,0.61058322,0.0,1,0.0,0,0,0,Severely endangered,Ivory Coast,CIVr106,CIV,CIV,0,2500,POINT (-5.41732 5.56081),Institut National Polytechnique Félix Houphouët-Boigny,Université Nangui Abrogoua,0.001320989064,0.001408700864,0.498,3289.988037,0,63.1033,68.9445,38.41328122,180903.0,41168.0,15.0,25.3375301361084,89.0,0.458,0.06975000352,1.8676876681688049e-06,0.4062859827377624,0.0072027404732749,0.001183337742486,9,9,8,5
3289,2575,loth1237,Lotha Naga,njh,language,Eurasia,26.01396,94.04355,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,lotha naga,0.0,0.0,1,0.0,0,0,0,Potentially vulnerable,India,INDr116,IND,IND,0,170000,POINT (94.04355 26.01396),Nagaland University,"ICFAI University, Nagaland",0.000293790397,0.0003318009499,0.67,5543.404297,1,56.2472,29.1836,48.07524574,33788.0,37749.0,12.0,32.64561,74.0,0.613,0.6463599801,1.8676876681688049e-06,0.2729903389185695,0.0094421871656109,0.0011457862711916,9,9,8,7
