Glottocode,Name,Top-level family,ISO-639-3,Macro-area,Child dialects,Latitude,Longitude
mwag1236,Mwaghavul,Afro-Asiatic,sur,Africa,3,9.47,8.97
mwal1237,Mwali Comorian,Atlantic-Congo,wlc,Africa,0,-12.32,43.74
mwan1247,Mwani,Atlantic-Congo,wmw,Africa,4,-12.58,40.46
mwan1250,Mwan,Mande,moa,Africa,0,7.88,-5.95
mwat1237,Mwatebu,Austronesian,mwa,Papunesia,0,-10.03,151.07
mwer1247,Mwera (Nyasa),Atlantic-Congo,mjh,Africa,0,-11.33,34.90
mwer1248,Mwera (Chimwera),Atlantic-Congo,mwe,Africa,0,-9.76,38.88
mwes1234,Mwesa,Atlantic-Congo,,Africa,0,0.09,13.30
mwim1241,Mwimbi-Muthambi,Atlantic-Congo,mws,Africa,2,-0.12,37.59
myce1241,Achaean Greek,Indo-European,gmy,Eurasia,2,37.73,22.82
myen1241,Myene,Atlantic-Congo,mye,Africa,6,-1.49,9.50
mzie1235,Mzieme Naga,Sino-Tibetan,nme,Eurasia,0,25.48,93.71
naaa1245,Na,Sino-Tibetan,nbt,Eurasia,1,28.43,93.25
naab1241,Naaba,Sino-Tibetan,nao,Eurasia,0,27.69,87.34
naas1242,Naasioi,South Bougainville,nas,Papunesia,4,-6.46,155.63
naba1253,Naba,Central Sudanic,mne,Africa,3,12.79,18.08
naba1256,Nabak,Nuclear Trans New Guinea,naf,Papunesia,0,-6.43,146.97
nabi1239,Nabi-Metan,Nuclear Torricelli,mty,Papunesia,0,-3.53,142.33
nabi1240,Nabit,Atlantic-Congo,,Africa,0,10.86,-0.67
nach1240,Nachering,Sino-Tibetan,ncd,Eurasia,6,27.42,86.70
nade1244,Nadëb,Naduhup,mbj,South America,3,-1.24,-66.31
nafa1258,Nafanan,Atlantic-Congo,nfr,Africa,2,8.01,-2.51
nafi1237,Nafi,Austronesian,srf,Papunesia,0,-6.43,146.81
nafr1241,Nafri,Sentanic,nxx,Papunesia,0,-2.65,140.73
nafu1238,Nafusi,Afro-Asiatic,jbn,Africa,0,33.44,9.83
naga1394,Naga Pidgin,Indo-European,nag,Eurasia,0,25.25,93.44
naga1399,Nagarchal,Unattested,nbg,Eurasia,0,25.54,75.85
nage1237,Nage,Austronesian,nxe,Papunesia,3,-8.71,121.31
nagu1244,Nagumi,Atlantic-Congo,ngv,Africa,0,8.72,13.43
naha1261,Nahali-Baglani,Indo-European,nlx,Eurasia,0,21.43,74.83
naha1262,Nahari,Indo-European,nhh,Eurasia,0,20.41,81.98
nahe1238,Nahenic,Sino-Tibetan,,Eurasia,5,27.24,96.04
naii1241,Nai,Kwomtari-Nai,bio,Papunesia,0,-3.73,141.27
najd1235,Najdi Arabic,Afro-Asiatic,ars,Eurasia,9,30.34,42.18
naka1260,Nakara,Maningrida,nck,Australia,0,-12.08,134.33
naka1262,Nakanai,Austronesian,nak,Papunesia,5,-5.60,150.89
naka1263,Naka'ela,Austronesian,nae,Papunesia,0,-2.86,128.52
naka1264,Nakama,Nuclear Trans New Guinea,nib,Papunesia,2,-6.41,146.78
naka1265,Nakai,Nuclear Trans New Guinea,nkj,Papunesia,0,-5.19,140.51
nake1240,Nake,Nuclear Trans New Guinea,nbk,Papunesia,0,-5.09,145.66
naki1238,Naki,Atlantic-Congo,mff,Africa,0,6.63,10.24
nakw1240,Nakwi,Left May,nax,Papunesia,0,-4.27,141.60
nalc1240,Nalca,Nuclear Trans New Guinea,nlc,Papunesia,0,-4.26,139.88
nali1244,Nalik,Austronesian,nal,Papunesia,0,-2.94,151.33
nali1245,Nali,Austronesian,nss,Papunesia,1,-2.14,147.20
nalo1235,Nalögo,Austronesian,nlz,Papunesia,4,-10.80,165.80
nalu1239,Naluo Yi,Sino-Tibetan,ylo,Eurasia,0,25.97,102.60
nalu1240,Nalu,Atlantic-Congo,naj,Africa,0,11.04,-14.82
nama1264,Nama (Namibia),Khoe-Kwadi,naq,Africa,6,-25.07,17.98
nama1266,Nama (Papua New Guinea),Yam,nmx,Papunesia,0,-8.66,141.71
nama1267,Namat,Yam,nkm,Papunesia,0,-8.83,141.64
nama1268,Namakura,Austronesian,nmk,Papunesia,5,-16.90,168.57
namb1291,Nambya,Atlantic-Congo,nmq,Africa,0,-19.09,26.04
namb1293,Nambo,Yam,ncm,Papunesia,2,-8.75,141.93
name1237,Ná-Meo,Hmong-Mien,neo,Eurasia,0,22.42,106.44
nami1249,Namibian Sign Language,Sign Language,nbs,Africa,0,-22.60,17.05
nami1256,Namia,Sepik,nnm,Papunesia,0,-3.86,141.79
nami1258,Namiae,Koiarian,nvm,Papunesia,0,-9.18,148.17
naml1240,Namla,Namla-Tofanma,naa,Papunesia,0,-3.58,140.66
namm1235,Nam,Sino-Tibetan,,Eurasia,0,36.11,99.43
namo1246,Namo,Yam,mxw,Papunesia,0,-9.12,141.82
namo1247,Namonuito,Austronesian,nmt,Papunesia,0,8.58,149.69
namo1248,Namosi-Naitasiri-Serua,Austronesian,bwb,Papunesia,3,-18.53,177.64
namu1246,Namuyi,Sino-Tibetan,nmy,Eurasia,2,28.59,101.90
namu1249,Namut-Nginamanu,Austronesian,,Papunesia,2,-8.58,120.98
nana1257,Nanai,Tungusic,gld,Eurasia,10,48.43,134.80
nana1261,Nanabin Sign Language,Sign Language,,Africa,0,5.25,-0.95
nanc1253,Nancere,Afro-Asiatic,nnc,Africa,0,9.32,16.13
nand1263,Nand,Bookkeeping,,Eurasia,0,,
nand1264,Nande,Atlantic-Congo,nnb,Africa,8,-0.25,29.02
nand1266,Nandi,Nilotic,niq,Africa,0,0.79,35.41
nane1238,Nanerigé Sénoufo,Atlantic-Congo,sen,Africa,0,11.75,-4.92
nang1259,Nangikurrunggurr,Southern Daly,nam,Australia,2,-14.27,131.24
nang1261,Nanga,Dogon,nzz,Africa,0,14.49,-3.02
nang1262,Nanggu,Austronesian,ngr,Papunesia,0,-10.74,165.89
nank1250,Nankina,Nuclear Trans New Guinea,nnk,Papunesia,0,-5.81,146.46
nant1249,Nanticoke,Algic,nnt,North America,0,39.68,-74.99
nant1250,Nanti,Arawakan,cox,South America,0,-12.10,-72.35
nanu1240,Nanubae-Imangae,Arafundi,afk,Papunesia,4,-4.72,143.94
naog1238,Baonao,Hmong-Mien,,Eurasia,0,24.93,107.61
naol1234,Naolan,Unclassifiable,,North America,0,,
nape1237,Napeca,Chapacuran,,South America,0,-15.30,-63.10
napo1242,Napo Lowland Quechua,Quechuan,qvo,South America,1,-0.07,-76.39
napu1241,Napu,Austronesian,npy,Papunesia,0,-1.44,120.34
nara1262,Nara,,nrb,Africa,6,15.33,37.50
nara1263,Narango,Austronesian,nrg,Papunesia,0,-15.53,167.05
nara1264,Narak,Nuclear Trans New Guinea,nac,Papunesia,0,-5.56,144.75
nara1265,Narau,Bookkeeping,nxu,Papunesia,0,-3.44,139.88
nari1240,Narim,Surmic,loh,Africa,0,4.80,33.33
naro1249,Naro,Khoe-Kwadi,nhr,Africa,3,-22.09,20.75
naro1251,Narom,Austronesian,nrm,Papunesia,2,4.42,114.01
narp1239,Nar Phu,Sino-Tibetan,npa,Eurasia,2,28.77,84.23
narr1259,Narrinyeri,Pama-Nyungan,nay,Australia,2,-36.23,140.16
naru1238,Narungga,Pama-Nyungan,nnr,Australia,2,-34.69,137.53
nasa1239,Nasal,Austronesian,nsy,Papunesia,0,-4.87,103.57
nasa1240,Nasarian,Austronesian,nvh,Papunesia,0,-16.35,167.41
nask1242,Naskapi,Algic,nsk,North America,2,55.93,-61.13
nasv1234,Nasvang,Austronesian,,Papunesia,0,-16.46,167.64
nata1238,Natagaimas,Bookkeeping,nts,South America,0,4.17,-75.03
nata1252,Natanzic,Indo-European,ntz,Eurasia,8,33.46,51.95
natc1249,Natchez,,ncz,North America,0,31.75,-91.33
nate1242,Nateni,Atlantic-Congo,ntm,Africa,4,10.52,1.22
nath1238,Nathembo,Atlantic-Congo,nte,Africa,0,-16.10,39.91
nati1243,Natioro,Atlantic-Congo,nti,Africa,2,10.72,-5.20
nati1244,Nati,Austronesian,,Papunesia,0,-16.47,167.50
natu1246,Natügu,Austronesian,ntu,Papunesia,10,-10.68,165.84
natu1248,Natú,Unclassifiable,,South America,0,-10.19,-36.85
natu1249,Natügu (Retired),Bookkeeping,stc,Papunesia,0,-10.68,165.84
naue1237,Nauete,Austronesian,nxa,Papunesia,2,-8.71,126.74
nauk1242,Naukan Yupik,Eskimo-Aleut,ynk,Eurasia,0,65.52,-171.75
naun1237,Nauna,Austronesian,ncn,Papunesia,0,-2.21,148.20
nauo1235,Nauo,Pama-Nyungan,nwo,Australia,0,-33.80,135.83
naur1243,Nauru,Austronesian,nau,Papunesia,0,-0.53,166.92
nava1243,Navajo,Athabaskan-Eyak-Tlingit,nav,North America,0,36.33,-109.38
navu1237,Navut,Austronesian,nsw,Papunesia,2,-15.32,166.80
navw1234,Navwien,Austronesian,,Papunesia,0,-16.50,167.55
nawa1239,Nawa,Pano-Tacanan,,South America,0,-7.68,-72.00
nawa1258,Nawaru,Yareban,nwr,Papunesia,0,-9.38,148.24
nawa1259,Nawathinehena,Algic,nwa,North America,0,41.32,-104.45
nawd1238,Nawdm,Atlantic-Congo,nmz,Africa,0,7.17,0.59
nawu1242,Nawuri,Atlantic-Congo,naw,Africa,0,8.45,0.05
naxi1245,Naxi,Sino-Tibetan,nxq,Eurasia,3,27.50,100.00
naxi1246,Naxi (Retired),Bookkeeping,nbf,Eurasia,0,27.46,100.18
naxi1247,Nuoxi Yao,Tai-Kadai,,Eurasia,0,27.08,110.22
nayi1242,Nayinic,Indo-European,nyq,Eurasia,5,34.22,53.52
nayi1243,Nayi,Dizoid,noz,Africa,0,6.88,36.38
ncan1245,Ncane-Mungong,Atlantic-Congo,ncr,Africa,2,6.51,10.53
nchu1238,Nchumbulu,Atlantic-Congo,nlu,Africa,0,7.63,-1.31
ndai1238,Ndai,Atlantic-Congo,gke,Africa,0,8.09,14.29
ndak1241,Ndaka,Atlantic-Congo,ndk,Africa,0,1.53,27.97
ndal1241,Ndali,Atlantic-Congo,ndh,Africa,1,-9.89,33.61
ndam1239,Ndamba,Atlantic-Congo,ndj,Africa,0,-8.40,36.03
ndam1251,Ndam,Afro-Asiatic,ndm,Africa,2,9.79,17.33
ndam1254,Ndambomo,Atlantic-Congo,nxo,Africa,0,-0.82,12.77
ndan1241,Nda'nda',Atlantic-Congo,nnz,Africa,2,5.15,10.39
ndas1238,Ndasa,Atlantic-Congo,nda,Africa,0,-2.45,13.37
ndau1241,Ndau,Atlantic-Congo,ndc,Africa,6,-20.12,33.17
ndeg1238,Nde-Gbite,Bookkeeping,ned,Africa,0,7.07,10.47
ndem1249,Ndemli,Atlantic-Congo,nml,Africa,0,4.58,10.22
nden1248,Ndengereko,Atlantic-Congo,ndg,Africa,0,-7.55,38.96
nden1249,Ndendeule,Atlantic-Congo,dne,Africa,0,-10.42,36.01
nden1250,Nde-Nsele-Nta,Atlantic-Congo,ndd,Africa,3,6.17,8.50
ndin1245,Nding,Narrow Talodi,eli,Africa,0,10.27,30.73
ndob1238,Ndobo,Atlantic-Congo,ndw,Africa,0,1.33,18.62
ndoe1238,Ndoe,Atlantic-Congo,nbb,Africa,2,6.08,8.69
ndog1248,Ndogo,Atlantic-Congo,ndz,Africa,0,7.73,27.56
ndol1238,Ndolo,Atlantic-Congo,ndl,Africa,0,2.15,19.41
ndom1244,Ndombe,Atlantic-Congo,ndq,Africa,0,-12.97,13.37
ndom1245,Ndom,Kolopom,nqm,Papunesia,0,-7.94,138.02
ndon1252,Ndonde Hamba,Bookkeeping,njd,Africa,0,-10.56,38.13
ndon1254,Ndonga,Atlantic-Congo,ndo,Africa,2,-17.22,17.35
ndoo1241,Ndoola,Atlantic-Congo,ndr,Africa,0,7.29,11.31
ndoo1242,Ndo,Central Sudanic,ndp,Africa,3,2.69,30.57
ndru1234,Ndrulo,Central Sudanic,dno,Africa,2,2.25,30.87
ndug1245,Nduga,Nuclear Trans New Guinea,ndx,Papunesia,2,-4.34,138.41
ndum1239,Ndumu,Atlantic-Congo,nmd,Africa,4,-1.67,13.73
ndun1249,Ndunga,Atlantic-Congo,ndt,Africa,0,2.39,21.58
ndun1251,Ndunda,Atlantic-Congo,nuh,Africa,0,6.73,11.11
ndut1239,Ndut,Atlantic-Congo,ndv,Africa,0,14.93,-16.98
ndwe1234,Ndwewe,Atlantic-Congo,nww,Africa,0,-8.94,36.13
ndyu1241,Ndyuka-Trio Pidgin,Pidgin,njt,South America,0,2.95,-56.02
ndyu1242,Aukan,Indo-European,djk,South America,2,4.31,-54.64
ndze1235,Ndzerem,Atlantic-Congo,,Africa,0,6.07,10.66
ndzw1235,Ndzwani Comorian,Atlantic-Congo,wni,Africa,0,-12.21,44.37
neap1235,Continental Southern Italian,Indo-European,nap,Eurasia,5,39.23,16.42
neba1243,Nebaj Shared Homesign Systems,Sign Language,,North America,0,15.41,-91.15
nede1245,Nedebang,Timor-Alor-Pantar,nec,Papunesia,0,-8.29,124.19
nefa1235,Nefamese,Pidgin,nef,Eurasia,0,27.69,96.35
nege1240,Negeri Sembilan Malay,Austronesian,zmi,Eurasia,0,2.67,102.29
nege1244,Virgin Islands Dutch Creole,Indo-European,dcr,North America,0,18.34,-64.89
negi1245,Negidal,Tungusic,neg,Eurasia,3,52.97,139.21
neha1247,Nehan,Austronesian,nsn,Papunesia,2,-4.57,154.20
nekg1240,Nekgini,Nuclear Trans New Guinea,nkg,Papunesia,0,-5.64,146.25
nekk1240,Nek,Nuclear Trans New Guinea,nif,Papunesia,2,-6.38,146.84
neko1240,Neko,Nuclear Trans New Guinea,nej,Papunesia,0,-5.60,146.31
neku1237,Neku,Austronesian,nek,Papunesia,0,-21.65,165.58
neme1244,Neme,Yam,nex,Papunesia,0,-8.45,141.85
nemi1240,Nemi,Austronesian,nem,Papunesia,0,-20.68,164.80
nend1239,Nend,Nuclear Trans New Guinea,anh,Papunesia,0,-5.04,144.89
nene1249,Tundra Nenets,Uralic,yrk,Eurasia,4,66.18,71.02
neng1238,Nengone,Austronesian,nen,Papunesia,0,-21.53,167.96
nenn1238,Nen,Yam,nqn,Papunesia,0,-8.62,142.03
neoa1234,Neo (Artificial Language),Artificial Language,neu,Eurasia,0,,
nepa1250,Nepalese Sign Language,Sign Language,nsp,Eurasia,0,27.70,85.30
nepa1254,Nepali,Indo-European,npi,Eurasia,9,28.00,85.00
nese1235,Nese,Austronesian,,Papunesia,6,-15.95,167.22
neta1235,North Midlands Tasmanian,North-Eastern Tasmanian,xph,Australia,0,-41.56,147.21
nete1240,Nete,Nuclear Trans New Guinea,net,Papunesia,0,-5.02,143.03
neut1237,Neutral-Atiouandaronk,Unclassifiable,,North America,0,,
newa1246,Kathmandu Valley Newari,Sino-Tibetan,new,Eurasia,7,27.67,85.33
newc1244,New Caledonian Javanese,Austronesian,jas,Papunesia,0,-22.30,166.44
newc1245,New Caledonian Pidgin French,Pidgin,,Papunesia,0,,
newr1237,New River Shasta,Shastan,,North America,0,41.10,-123.18
news1234,New South Wales Pidgin,Pidgin,,Australia,0,,
newz1236,New Zealand Sign Language,Sign Language,nzs,Papunesia,0,-39.29,175.77
neyo1238,Neyo,Kru,ney,Africa,0,4.95,-6.08
nezp1238,Nez Perce,Sahaptian,nez,North America,0,46.31,-116.41
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ntj,Australia,0,-25.75,127.60
ngaa1241,Ngaalam,Surmic,,Africa,0,8.22,34.56
ngab1239,Ngäbere,Chibchan,gym,North America,2,8.83,-82.39
ngad1257,Ngadjuri,Pama-Nyungan,jui,Australia,0,-32.93,139.08
ngad1258,Ngadjunmaya,Pama-Nyungan,nju,Australia,0,-32.02,124.47
ngad1261,Ngad'a,Austronesian,nxg,Papunesia,4,-8.80,120.98
ngai1241,Ngaing,Nuclear Trans New Guinea,nnf,Papunesia,0,-5.65,146.34
ngaj1237,Ngaju,Austronesian,nij,Papunesia,3,-1.58,112.79
ngal1291,Nga La,Sino-Tibetan,hlt,Eurasia,4,23.31,92.83
ngal1292,Ngalkbun,Gunwinyguan,ngk,Australia,0,-13.98,133.94
ngal1293,Ngalakgan,Gunwinyguan,nig,Australia,0,-14.43,134.72
ngal1296,Ngala-Santandrea,Atlantic-Congo,,Africa,0,6.63,24.62
ngal1298,Ngalum,Nuclear Trans New Guinea,szb,Papunesia,3,-4.68,141.03
ngal1300,Ngala,Ndu,nud,Papunesia,0,-4.27,142.50
ngal1301,Ngala of Lake Chad,Afro-Asiatic,,Africa,0,12.36,14.19
ngam1265,Ngamini-Yarluyandi-Karangura,Pama-Nyungan,nmv,Australia,3,-27.18,138.70
ngam1267,Ngamambo,Atlantic-Congo,nbv,Africa,0,5.88,10.08
ngam1268,Ngambay,Central Sudanic,sba,Africa,5,8.57,15.41
ngam1269,Ngam,Central Sudanic,nmc,Africa,5,8.26,18.46
ngam1282,Ngamo,Afro-Asiatic,nbh,Africa,0,12.00,11.21
ngan1291,Nganasan,Uralic,nio,Eurasia,4,73.14,86.21
ngan1295,Ngandi,Gunwinyguan,nid,Australia,0,-12.84,134.65
ngan1296,Nganyaywana,Pama-Nyungan,nyx,Australia,0,-29.58,151.31
ngan1299,Ngangam,Atlantic-Congo,gng,Africa,2,10.25,0.71
ngan1300,Ngandyera,Atlantic-Congo,nne,Africa,0,-16.64,21.19
ngan1302,Ngando-Lalia,Atlantic-Congo,nxd,Africa,2,-0.14,22.62
ngan1304,Ngando (Central African Republic),Atlantic-Congo,ngd,Africa,2,3.72,17.65
ngar1235,Ngarinman,Pama-Nyungan,nbj,Australia,3,-15.47,130.65
ngar1283,Ngarnka,Mirndi,nji,Australia,0,-17.42,134.73
ngar1284,Ngarinyin,Worrorran,ung,Australia,7,-16.40,126.43
ngar1286,Ngarla on the Ashburton river south of the Hamersley range,Bookkeeping,nlr,Australia,0,-20.37,118.83
ngar1287,Ngarluma,Pama-Nyungan,nrl,Australia,3,-20.92,117.20
ngar1288,Ngardi,Pama-Nyungan,rxd,Australia,0,-21.02,129.03
ngar1296,Ngarla,Pama-Nyungan,nrk,Australia,0,-20.21,119.31
ngas1238,Ngasa,Nilotic,nsg,Africa,0,-2.98,37.53
ngas1240,Ngas,Afro-Asiatic,anc,Africa,2,9.32,9.46
ngat1248,Ngatik Men's Creole,Speech Register,ngm,Papunesia,0,5.79,157.16
ngaw1239,Ngawn Chin,Sino-Tibetan,cnw,Eurasia,0,21.93,93.58
ngaw1240,Ngawun,Pama-Nyungan,nxn,Australia,0,-19.45,141.47
ngaz1238,Ngazidja Comorian,Atlantic-Congo,zdj,Africa,0,-11.61,43.36
ngba1284,Ngbaka Ma'bo,Atlantic-Congo,nbm,Africa,0,4.00,18.12
ngba1285,Ngbaka Minagende,Atlantic-Congo,nga,Africa,0,2.99,18.99
ngba1287,Ngbaka Manza,Atlantic-Congo,ngg,Africa,0,5.30,18.41
ngbe1238,Ngbee,Atlantic-Congo,jgb,Africa,0,3.60,27.65
ngbi1238,Ngbinda-Mayeka,Atlantic-Congo,nbd,Africa,2,3.27,23.57
ngbu1241,Ngbundu,Atlantic-Congo,nuu,Africa,0,3.82,18.72
ngel1238,Ngelima,Atlantic-Congo,agh,Africa,4,1.81,24.88
ngem1255,Ngemba,Atlantic-Congo,nge,Africa,10,5.98,10.15
ngen1256,Ngen of Djonkro,Mande,gnj,Africa,0,7.76,-3.97
ngen1257,Ngendelengo,Atlantic-Congo,nql,Africa,0,-13.89,13.13
ngeq1245,Kriang-Khlor,Austroasiatic,ngt,Eurasia,3,15.62,106.88
nget1241,Ngete,Afro-Asiatic,nnn,Africa,0,9.32,15.29
ngga1239,Garo (Sumba),Austronesian,,Papunesia,0,-9.71,119.25
ngge1241,Nggem,Nuclear Trans New Guinea,nbq,Papunesia,2,-3.63,139.01
nggw1242,Nggwahyi,Afro-Asiatic,ngx,Africa,0,10.61,12.92
ngie1241,Ngiemboon,Atlantic-Congo,nnh,Africa,3,5.57,10.13
ngie1242,Ngie,Atlantic-Congo,ngj,Africa,1,5.94,9.79
ngil1242,Ngile,Narrow Talodi,jle,Africa,4,10.72,30.00
ngin1244,Ngindo,Atlantic-Congo,nnq,Africa,0,-9.78,37.98
ngit1239,Ngiti,Central Sudanic,niy,Africa,3,1.30,30.22
ngiz1242,Ngizim,Afro-Asiatic,ngi,Africa,0,12.11,11.02
ngka1235,Ngkontar Ngkolmpu,Yam,kcd,Papunesia,0,-8.87,140.82
ngko1236,Ngkoth,Pama-Nyungan,,Australia,0,-12.74,141.89
ngoc1235,Ngochang,Sino-Tibetan,,Eurasia,0,25.35,97.43
ngom1265,Ngombe (Central African Republic),Bookkeeping,nmj,Africa,0,3.91,15.22
ngom1268,Ngombe (Democratic Republic of Congo),Atlantic-Congo,ngc,Africa,3,1.45,20.14
ngom1270,Ngom,Atlantic-Congo,nra,Africa,0,0.88,14.13
ngom1271,Ngombale,Atlantic-Congo,nla,Africa,2,5.70,10.14
ngom1272,Ngomba,Atlantic-Congo,jgo,Africa,5,5.63,10.24
ngon1267,Ngongo,Atlantic-Congo,noq,Africa,0,-5.50,18.20
ngon1275,Ngong,Bookkeeping,nnx,Africa,0,8.79,13.43
ngos1238,Ngoshie,Atlantic-Congo,nsh,Africa,0,6.05,9.83
ngub1239,Ngubi,Atlantic-Congo,,Africa,0,-3.43,10.77
ngul1236,Nguluwan,Austronesian,nuw,Papunesia,0,8.45,137.34
ngul1246,Ngulu,Atlantic-Congo,ngp,Africa,0,-5.80,37.68
ngul1247,Ngwii,Atlantic-Congo,nlo,Africa,4,-4.10,19.51
ngum1253,Ngumbarl,Nyulnyulan,xnm,Australia,0,-17.49,122.23
ngum1255,Ngumbi,Atlantic-Congo,nui,Africa,3,1.72,9.74
ngun1266,Ngundu,Atlantic-Congo,nue,Africa,0,4.89,20.42
ngun1270,Ngundi,Atlantic-Congo,ndn,Africa,0,3.02,16.21
ngun1272,Ngungwel,Atlantic-Congo,ngz,Africa,2,-1.82,15.62
nguo1239,Nguôn,Austroasiatic,nuo,Eurasia,0,17.72,105.93
ngur1260,Ngurmbur,Unattested,nrx,Australia,0,-12.65,132.51
ngur1261,Wilson River (Grey Range),Pama-Nyungan,nbx,Australia,4,-27.58,142.45
ngur1263,Ngoreme,Atlantic-Congo,ngq,Africa,2,-1.85,34.62
ngwa1251,Ngwaba,Afro-Asiatic,ngw,Africa,0,10.09,12.79
ngwe1238,Ngwe,Atlantic-Congo,nwe,Africa,0,5.50,9.90
ngwo1241,Ngwo,Atlantic-Congo,ngn,Africa,8,6.18,9.84
nhan1238,Nhanda,Pama-Nyungan,nha,Australia,0,-27.43,114.27
nhen1239,Nhengatu,Tupian,yrl,South America,0,1.05,-66.96
nhuw1239,Nhuwala,Pama-Nyungan,nhf,Australia,0,-21.38,115.75
nias1242,Nias,Austronesian,nia,Papunesia,3,0.91,97.50
nica1238,Nicaraguan Sign Language,Sign Language,ncs,North America,0,12.25,-86.34
nica1252,Nicaragua Creole English,Indo-European,bzk,North America,0,12.44,-83.74
niel1243,Niellim,Atlantic-Congo,nie,Africa,3,9.70,17.81
nige1240,Nigerian Sign Language,Sign Language,nsi,Africa,0,6.50,3.17
nige1253,Hausa States Fulfulde,Atlantic-Congo,fuv,Africa,5,11.00,11.12
nige1255,Western Mambila,Atlantic-Congo,mzk,Africa,8,6.70,11.32
nige1257,Nigerian Pidgin,Indo-European,pcm,Africa,0,9.66,4.21
nigi1241,Nigilu,Sepik,,Papunesia,0,-4.45,142.55
niha1238,Nihali,,nll,Eurasia,0,21.19,76.33
niii1240,Nii,Nuclear Trans New Guinea,nii,Papunesia,0,-5.76,144.52
nija1241,Nyiyaparli-Palyku,Pama-Nyungan,xny,Australia,0,-22.86,120.83
nija1242,Nijadali,Bookkeeping,nad,Australia,0,-22.86,120.83
niks1238,Niksek,Sepik,gbe,Papunesia,3,-4.83,142.45
nila1242,Nilamba,Atlantic-Congo,nim,Africa,1,-4.50,34.31
nila1244,Nila,Austronesian,nil,Papunesia,0,-6.73,129.51
nima1243,Nimadi,Indo-European,noe,Eurasia,1,22.13,76.13
nima1245,Nimanbur,Nyulnyulan,nmp,Australia,0,-17.37,123.23
nimb1256,Nimbari,Atlantic-Congo,nmr,Africa,0,9.68,13.83
nimi1240,Nimi,Nuclear Trans New Guinea,nis,Papunesia,0,-6.34,146.68
nimo1246,Nimoa,Austronesian,nmw,Papunesia,4,-11.23,153.16
nimo1247,Nimo,Left May,niw,Papunesia,0,-4.36,141.58
nina1238,Ninam,Yanomamic,shb,South America,3,4.04,-62.78
nind1242,Nindi,Atlantic-Congo,nxi,Africa,0,-11.26,36.31
ning1273,Ningil,Nuclear Torricelli,niz,Papunesia,0,-3.50,142.25
ning1274,Ninggerum,Nuclear Trans New Guinea,nxr,Papunesia,2,-5.43,141.16
ning1275,Ningera,Border,nby,Papunesia,0,-2.77,141.45
nini1235,Ninia Yali,Nuclear Trans New Guinea,nlk,Papunesia,0,-4.47,139.39
ninz1246,Ninzo,Atlantic-Congo,nin,Africa,0,8.96,8.47
nips1240,Nipsan,Nuclear Trans New Guinea,nps,Papunesia,0,-4.14,139.75
nisa1239,Nisa-Anasi,Geelvink Bay,njs,Papunesia,0,-1.95,137.60
nise1244,Nisenan,Maiduan,nsz,North America,0,38.05,-120.39
nisg1240,Nisga'a,Tsimshian,ncg,North America,0,55.20,-129.19
nisi1238,Nisi (China),Sino-Tibetan,yso,Eurasia,0,23.42,104.85
nisi1239,Dafla,Bookkeeping,dap,Eurasia,0,27.37,93.13
nisv1234,Nisvai,Austronesian,,Papunesia,0,-16.41,167.79
niti1249,Nitita,Austronesian,,Papunesia,0,-16.20,167.46
niua1240,Niuafo'ou,Austronesian,num,Papunesia,0,-15.60,-175.64
niua1241,Niuatoputapu,Austronesian,nkp,Papunesia,0,-15.96,-173.78
niue1239,Niuean,Austronesian,niu,Papunesia,0,-19.06,-169.86
niva1238,Nivaclé,Mataguayan,cag,South America,2,-22.86,-61.76
njal1239,Njalgulgule,Dajuic,njl,Africa,0,8.71,26.11
njan1240,Njanga,Atlantic-Congo,,Africa,0,6.41,11.51
njeb1242,Njebi,Atlantic-Congo,nzb,Africa,0,-2.18,12.71
njen1238,Njen,Atlantic-Congo,njj,Africa,0,5.75,9.90
njer1242,Njerep,Atlantic-Congo,njr,Africa,0,6.82,11.52
njye1238,Njyem,Atlantic-Congo,njy,Africa,0,2.30,14.12
nkam1239,Nkami,Atlantic-Congo,nkq,Africa,0,7.06,-0.04
nkan1238,Nkangala,Atlantic-Congo,nkn,Africa,0,-13.37,19.05
nkar1238,Nkari,Atlantic-Congo,nkz,Africa,0,5.44,7.76
nkem1242,Nkem-Nkum,Atlantic-Congo,isi,Africa,2,6.59,8.69
nkhu1238,Nkhumbi,Atlantic-Congo,khu,Africa,7,-15.41,13.97
nkoa1234,N'Ko,Artificial Language,nqo,Africa,0,,
nkon1247,Nkongho,Atlantic-Congo,nkc,Africa,0,5.34,9.80
nkon1248,Nkonya,Atlantic-Congo,nko,Africa,0,7.20,0.32
nkor1239,Nkoroo,Ijoid,nkx,Africa,0,4.58,7.46
nkoy1244,Nkoya,Atlantic-Congo,nka,Africa,6,-14.85,24.76
nkuk1238,Nkukoli,Atlantic-Congo,nbo,Africa,0,5.76,8.28
nkut1238,Nkutu,Atlantic-Congo,nkw,Africa,5,-3.67,22.68
nnam1238,Nnam,Atlantic-Congo,nbp,Africa,0,6.31,8.49
nngg1234,N||ng,Tuu,ngh,Africa,2,-29.71,19.08
noak1234,Noakhali,Indo-European,,Eurasia,3,22.64,91.08
nobi1240,Nobiin,Nubian,fia,Africa,2,22.81,31.84
nobo1238,Nobonob,Nuclear Trans New Guinea,gaw,Papunesia,1,-5.07,145.71
