	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
aaw	0.03592307908469942	0.030175952866264642	0.038677024104368615	0.05992122122551907	0.03718040474865684	0.0210903941096971	0.056779837973898614	0.03827171341277805	0.06421660751170784	0.04597382749250787	0.024716806785361558	0.07717051776298565	0.027577274624183586	0.06883950315510456	0.039501965348842115	0.05788977542583499	0.03169776129630234	0.01999659791778995	0.06558418130422249	0.03595955687409078
aax	0.019771477725673666	0.022471834394969928	0.02720302305271867	0.037343948293656185	0.023518696176352917	0.023787696702865863	0.030387976042133908	0.01888464273240474	0.02041677018841469	0.02106499324424491	0.014088979591568023	0.020137697698569365	0.024502762356780432	0.05327215347228066	0.03254252160453999	0.04275986430159757	0.02265762767489013	0.016870059269824846	0.0448506750071548	0.02067584888741024
aay	0.025398641817843407	0.04983898734344794	0.034273042724050025	0.03382781911329957	0.0515437158274328	0.029209663720674673	0.05983732251840633	0.033296691530665695	0.05481449912008851	0.035438213193458426	0.020779606742859412	0.07056309675729752	0.039931210887670016	0.04205459144540926	0.05809266651435205	0.08353816228130567	0.05560779460499207	0.021286039282465745	0.061552105933033466	0.030419011476811038
aaz	0.06558685643349899	0.04678959257607342	0.06467241920080014	0.1617790761502482	0.06884362331482208	0.03301234063773557	0.07714945836536163	0.06670071048633058	0.0900942121567556	0.08386572606124074	0.04805155345309836	0.10383332640349262	0.04897596219583176	0.11840064904433611	0.06327858694825461	0.09355229935357309	0.04911917529296876	0.04664117845219434	0.11175165267344284	0.04793516762357395
aba	0.06558685643349899	0.04678959257607342	0.06467241920080014	0.1617790761502482	0.06884362331482208	0.03301234063773557	0.07714945836536163	0.06670071048633058	0.0900942121567556	0.08386572606124074	0.04805155345309836	0.10383332640349262	0.04897596219583176	0.11840064904433611	0.06327858694825461	0.09355229935357309	0.04911917529296876	0.04664117845219434	0.11175165267344284	0.04793516762357395
abb	0.04526502641835645	0.0512734808099118	0.1564526834950939	0.09462071500631533	0.043897470692660034	0.04292553206019002	0.09622774569275235	0.0578324567315783	0.06885022274112569	0.03974252301357787	0.060267300330298694	0.06981547590724052	0.04293222712275652	0.09172794348238185	0.05466882966538956	0.07001106326461534	0.08745751101923856	0.03979098010695388	0.2319440890724345	0.072863154756705
abc	0.03148345611561248	0.03539472451485485	0.04186619297035197	0.07411410724427701	0.042343965293621624	0.0368296613783504	0.03791136322589572	0.03148398299255143	0.029570072426721463	0.03676971889632099	0.024212647682525686	0.0282110377606171	0.03874694361092088	0.07904536274265582	0.05209209804668778	0.06362381251175396	0.03419562049926074	0.03187478754932248	0.07183395069556622	0.02712919244743956
abd	0.05492810043068543	0.04834651202359806	0.05916283185544124	0.11882794352045258	0.06763095901240723	0.03266412313367732	0.0724112346814004	0.06240862280327191	0.08311408598640116	0.08026773959277995	0.04237766778967157	0.10118793831000505	0.045355657401280725	0.10909060497347314	0.06447621662857188	0.08583987275650527	0.049038372034171766	0.03819670444293253	0.10422774392066803	0.04730844474794534
abe	0.03339744025037404	0.03256859972892888	0.13686194658510267	0.04959249110888847	0.03844822141075398	0.04123002704523894	0.05903602783502696	0.06126695389728599	0.06607800194585768	0.0312540269530892	0.03888501835178169	0.06765396920654405	0.031692713246575924	0.060830471882739476	0.04502551276995607	0.05329396398007222	0.0740002022799339	0.021244626059868797	0.14912123948174916	0.07359772739540976
abf	0.016599705098827265	0.019404327532485763	0.023286612107920567	0.02469230770297302	0.022266602408631406	0.022201410786154518	0.024199134777247125	0.01908554149135265	0.02133179407987616	0.01833080623287204	0.011151323076897045	0.021663594629731997	0.021130588631574455	0.04205459144540926	0.02868250893058499	0.03613343211711456	0.020467289572164173	0.01164635664920392	0.03560971879095622	0.01941920057435436
abg	0.019771477725673666	0.022471834394969928	0.02720302305271867	0.037343948293656185	0.023518696176352917	0.023787696702865863	0.030387976042133908	0.01888464273240474	0.02041677018841469	0.02106499324424491	0.014088979591568023	0.020137697698569365	0.024502762356780432	0.05327215347228066	0.03254252160453999	0.04275986430159757	0.02265762767489013	0.016870059269824846	0.0448506750071548	0.02067584888741024
abh	0.03425301834435337	0.03671180990636365	0.045338079663000075	0.09462071500631533	0.043897470692660034	0.03739700664222846	0.043064290621062436	0.030923976141752952	0.02830319013196987	0.03974252301357787	0.027937618447142487	0.026231417851472143	0.04293222712275652	0.09172794348238185	0.05466882966538956	0.07001106326461534	0.03594561809632615	0.03979098010695388	0.07913842577437469	0.026907365968218747
abi	0.08096809822079051	0.07235265406278187	0.21505980182657716	0.1617790761502482	0.06884362331482208	0.03790125735145513	0.18633939244281544	0.128461580460553	0.16692041914681077	0.08386572606124074	0.1045910899846305	0.21020217976517444	0.04897596219583176	0.11840064904433611	0.06327858694825461	0.09355229935357309	0.11779402408888559	0.04664117845219434	0.31618302794473163	0.1253007699373854
abj	0.030701043673644283	0.047361168926797204	0.11012995250293395	0.01899671813453851	0.029722359525405733	0.02170907865131697	0.10053785891726622	0.04644947268555282	0.10053248351549209	0.019814045016079154	0.03437249460282012	0.13141235123266343	0.039931210887670016	0.02191008109170769	0.0349181339029554	0.043933642204819524	0.12795001385378024	0.021286039282465745	0.06058153599369548	0.058472934172145004
abk	0.7628108133593866	0.815303910885162	0.8064930331829223	0.8166399213856423	0.7846287126093552	0.7875231558740748	0.6870934249595873	0.8449420148912075	0.8344523549050635	0.8368148585863195	0.7244109043658353	0.766545093869449	0.8526906159571128	0.7801664881941838	0.7925961210501967	0.8035250387424872	0.8501201975833628	0.7505986010999793	0.8645030478261323	0.8549895869999881
abl	0.03425301834435337	0.03671180990636365	0.045338079663000075	0.09462071500631533	0.043897470692660034	0.03739700664222846	0.043064290621062436	0.030923976141752952	0.02830319013196987	0.03974252301357787	0.027937618447142487	0.026231417851472143	0.04293222712275652	0.09172794348238185	0.05466882966538956	0.07001106326461534	0.03594561809632615	0.03979098010695388	0.07913842577437469	0.026907365968218747
abm	0.06558685643349899	0.04678959257607342	0.06467241920080014	0.1617790761502482	0.06884362331482208	0.03301234063773557	0.07714945836536163	0.06670071048633058	0.0900942121567556	0.08386572606124074	0.04805155345309836	0.10383332640349262	0.04897596219583176	0.11840064904433611	0.06327858694825461	0.09355229935357309	0.04911917529296876	0.04664117845219434	0.11175165267344284	0.04793516762357395
abn	0.0996559053115476	0.07433311938875833	0.09751458391334321	0.2895532624437005	0.12124283523628805	0.050603793418045565	0.09811055004852821	0.10696539642732973	0.11659535228735403	0.14221910250331724	0.0808922420955712	0.13607257720243163	0.07817450529787194	0.1817427293437138	0.10209170743632595	0.13656843441790434	0.07539262273410187	0.08733530554421085	0.1731628987172021	0.06215602569054696
abo	0.019771477725673666	0.022471834394969928	0.02720302305271867	0.037343948293656185	0.023518696176352917	0.023787696702865863	0.030387976042133908	0.01888464273240474	0.02041677018841469	0.02106499324424491	0.014088979591568023	0.020137697698569365	0.024502762356780432	0.05327215347228066	0.03254252160453999	0.04275986430159757	0.02265762767489013	0.016870059269824846	0.0448506750071548	0.02067584888741024
abp	0.049593560635281676	0.05478777958608418	0.0639086458775084	0.1413826788761366	0.07251222749987433	0.056471593532657606	0.04688420613099051	0.05199514031714871	0.0419314950351944	0.06257766053755608	0.04101589414366346	0.03905798552975416	0.05731026804092206	0.1132280071747938	0.08196325392209	0.09333306482126996	0.05067059135115953	0.05844120771139538	0.1124033091317879	0.03536778372589354
abq	0.08011617474140116	0.07670712543804965	0.22645952069883712	0.1617790761502482	0.06916826705664193	0.040387666889121404	0.18633939244281544	0.13653673939453753	0.15133057183120616	0.09040624845092751	0.1045910899846305	0.22651452012146694	0.04897596219583176	0.12316998947401708	0.06688355814890595	0.09834067295517504	0.11779402408888559	0.05144169570267216	0.31618302794473163	0.13721111000873448
abr	0.11452193293535146	0.07057034337031196	0.10465086017083906	0.36166414556148535	0.12384402361430771	0.05034162980729343	0.10361826610432849	0.11211418135935586	0.12468170464299053	0.14750880569226596	0.0907711288031516	0.13673347017174897	0.08493971160518522	0.19607488980935836	0.09921770774074833	0.14713497886417617	0.0751243954819876	0.10470179836762045	0.180879393934887	0.060933503373409754
abs	0.11452193293535146	0.5025365941969783	0.14950647493726088	0.36166414556148535	0.34886837328015075	0.20855831452160928	0.4039006836102984	0.19539384040559862	0.17734071502655732	0.24301185733278968	0.33513132408228186	0.2874037912852151	0.24719655571651236	0.19609832116141646	0.3395510180912792	0.6914137384180752	0.36638921958359	0.4880835263203007	0.3140482887928341	0.13853258022786694
abt	0.08096809822079051	0.07235265406278187	0.21505980182657716	0.1617790761502482	0.06884362331482208	0.03790125735145513	0.18633939244281544	0.128461580460553	0.16692041914681077	0.08386572606124074	0.1045910899846305	0.21020217976517444	0.04897596219583176	0.11840064904433611	0.06327858694825461	0.09355229935357309	0.11779402408888559	0.04664117845219434	0.31618302794473163	0.1253007699373854
abu	0.06558685643349899	0.04678959257607342	0.06467241920080014	0.1617790761502482	0.06884362331482208	0.03301234063773557	0.07714945836536163	0.06670071048633058	0.0900942121567556	0.08386572606124074	0.04805155345309836	0.10383332640349262	0.04897596219583176	0.11840064904433611	0.06327858694825461	0.09355229935357309	0.04911917529296876	0.04664117845219434	0.11175165267344284	0.04793516762357395
abv	0.08096809822079051	0.4018476612457962	0.30375015151726725	0.1617790761502482	0.2217539747821385	0.1438343389032204	0.40858643532135175	0.19938241879644011	0.21384106654187232	0.13756451353101795	0.2615066732799697	0.4240941853153481	0.16413351712174415	0.12037145002601506	0.22656487436329997	0.5573389779867325	0.4388330022187857	0.27518764616177505	0.375787890214555	0.21164701405173234
abw	0.03592307908469942	0.030175952866264642	0.038677024104368615	0.05992122122551907	0.03718040474865684	0.0210903941096971	0.056779837973898614	0.03827171341277805	0.06421660751170784	0.04597382749250787	0.024716806785361558	0.07717051776298565	0.027577274624183586	0.06883950315510456	0.039501965348842115	0.05788977542583499	0.03169776129630234	0.01999659791778995	0.06558418130422249	0.03595955687409078
abx	0.0996559053115476	0.07433311938875833	0.09751458391334321	0.2895532624437005	0.12124283523628805	0.050603793418045565	0.09811055004852821	0.10696539642732973	0.11659535228735403	0.14221910250331724	0.0808922420955712	0.13607257720243163	0.07817450529787194	0.1817427293437138	0.10209170743632595	0.13656843441790434	0.07539262273410187	0.08733530554421085	0.1731628987172021	0.06215602569054696
aby	0.05492810043068543	0.04834651202359806	0.05916283185544124	0.11882794352045258	0.06763095901240723	0.03266412313367732	0.0724112346814004	0.06240862280327191	0.08311408598640116	0.08026773959277995	0.04237766778967157	0.10118793831000505	0.045355657401280725	0.10909060497347314	0.06447621662857188	0.08583987275650527	0.049038372034171766	0.03819670444293253	0.10422774392066803	0.04730844474794534
abz	0.08096809822079051	0.07235265406278187	0.21505980182657716	0.1617790761502482	0.06884362331482208	0.03790125735145513	0.18633939244281544	0.128461580460553	0.16692041914681077	0.08386572606124074	0.1045910899846305	0.21020217976517444	0.04897596219583176	0.11840064904433611	0.06327858694825461	0.09355229935357309	0.11779402408888559	0.04664117845219434	0.31618302794473163	0.1253007699373854
aca	0.04124248036814598	0.04511947821230207	0.14922738924731266	0.07411410724427701	0.042343965293621624	0.042834112877751546	0.08113532241445169	0.05949665252974459	0.06971953049489456	0.03676971889632099	0.05127563270010786	0.07113487001623583	0.03874694361092088	0.07904536274265582	0.05209209804668778	0.06362381251175396	0.08350992746438224	0.03187478754932248	0.20387097395414386	0.07464014439945349
acb	0.025398641817843407	0.02989997864908346	0.03243607877593198	0.03382781911329957	0.03617894338269014	0.019882817435080052	0.05052324681264889	0.033296691530665695	0.05481449912008851	0.0423209599039676	0.02011008375773281	0.07056309675729752	0.024664301091581724	0.06034515868730944	0.039443872808840805	0.04970050306766554	0.03112436331705512	0.014342438956718162	0.05500157433147445	0.03231458669104479
acc	0.025398641817843407	0.04983898734344794	0.034273042724050025	0.03382781911329957	0.0515437158274328	0.029209663720674673	0.05983732251840633	0.033296691530665695	0.05481449912008851	0.035438213193458426	0.020779606742859412	0.07056309675729752	0.039931210887670016	0.04205459144540926	0.05809266651435205	0.08353816228130567	0.05560779460499207	0.021286039282465745	0.061552105933033466	0.030419011476811038
acd	0.0996559053115476	0.07433311938875833	0.09751458391334321	0.2895532624437005	0.12124283523628805	0.050603793418045565	0.09811055004852821	0.10696539642732973	0.11659535228735403	0.14221910250331724	0.0808922420955712	0.13607257720243163	0.07817450529787194	0.1817427293437138	0.10209170743632595	0.13656843441790434	0.07539262273410187	0.08733530554421085	0.1731628987172021	0.06215602569054696
ace	0.3901450145461292	0.24224179293945627	0.6444527959413792	0.6723339799196253	0.25998221491730267	0.3387632598909835	0.30629912785563584	0.3164114079606797	0.27166523854546504	0.275623930399432	0.2857804512306033	0.13994428223160457	0.2242448942078882	0.41820737811885234	0.2647855020380481	0.24827691548960495	0.262916559479418	0.25934740316697125	0.7107398866539864	0.44182719437777584
acf	0.0996559053115476	0.07433311938875833	0.09751458391334321	0.2895532624437005	0.12124283523628805	0.050603793418045565	0.09811055004852821	0.10696539642732973	0.11659535228735403	0.14221910250331724	0.0808922420955712	0.13607257720243163	0.07817450529787194	0.1817427293437138	0.10209170743632595	0.13656843441790434	0.07539262273410187	0.08733530554421085	0.1731628987172021	0.06215602569054696
ach	0.4301739717627463	0.5634716895365401	0.4307141535723867	0.36166414556148535	0.5055070676401551	0.4511267498722394	0.5121159864810573	0.5623739378247196	0.6805329730084301	0.47829423094519075	0.44724432844989925	0.6243632899545186	0.6226879963185661	0.506871688389664	0.5805894756253618	0.6914137384180752	0.7217818580256106	0.4880835263203007	0.5670344422806138	0.4673086638053967
aci	0.030701043673644283	0.047361168926797204	0.11012995250293395	0.01899671813453851	0.029722359525405733	0.02170907865131697	0.10053785891726622	0.04644947268555282	0.10053248351549209	0.019814045016079154	0.03437249460282012	0.13141235123266343	0.039931210887670016	0.02191008109170769	0.0349181339029554	0.043933642204819524	0.12795001385378024	0.021286039282465745	0.06058153599369548	0.058472934172145004
ack	0.025398641817843407	0.04983898734344794	0.019326338291960628	0.01899671813453851	0.029722359525405733	0.015808915484975674	0.05983732251840633	0.019975969206185985	0.05481449912008851	0.019814045016079154	0.020779606742859412	0.07056309675729752	0.039931210887670016	0.02191008109170769	0.0349181339029554	0.043933642204819524	0.05560779460499207	0.021286039282465745	0.027766683548747697	0.01780709869969559
acl	0.025398641817843407	0.04983898734344794	0.019326338291960628	0.01899671813453851	0.029722359525405733	0.015808915484975674	0.05983732251840633	0.019975969206185985	0.05481449912008851	0.019814045016079154	0.020779606742859412	0.07056309675729752	0.039931210887670016	0.02191008109170769	0.0349181339029554	0.043933642204819524	0.05560779460499207	0.021286039282465745	0.027766683548747697	0.01780709869969559
acm	0.1408486298224945	0.5660494943262034	0.44425602751543375	0.36166414556148535	0.3260110274191607	0.22951236167770175	0.5121159864810573	0.319777951710917	0.23358462614135825	0.24824857690120292	0.4523134249544918	0.5588909774737075	0.24719655571651236	0.18027485250504235	0.33181479810678627	0.686803821612505	0.5721942352167475	0.4984091634647445	0.5670344422806138	0.27886942608944937
acn	0.08096809822079051	0.07235265406278187	0.21505980182657716	0.1617790761502482	0.06884362331482208	0.03790125735145513	0.18633939244281544	0.128461580460553	0.16692041914681077	0.08386572606124074	0.1045910899846305	0.21020217976517444	0.04897596219583176	0.11840064904433611	0.06327858694825461	0.09355229935357309	0.11779402408888559	0.04664117845219434	0.31618302794473163	0.1253007699373854
acp	0.05492810043068543	0.04834651202359806	0.05916283185544124	0.11882794352045258	0.06763095901240723	0.03266412313367732	0.0724112346814004	0.06240862280327191	0.08311408598640116	0.08026773959277995	0.04237766778967157	0.10118793831000505	0.045355657401280725	0.10909060497347314	0.06447621662857188	0.08583987275650527	0.049038372034171766	0.03819670444293253	0.10422774392066803	0.04730844474794534
acq	0.07474452474634737	0.37580097015752245	0.1009242872738549	0.2105401049079486	0.22297374178077023	0.14021234314859155	0.3401961092308577	0.12415694913522851	0.12840673756553392	0.1431024908068269	0.21589716292610667	0.2178305161628472	0.16550172179358105	0.12902618496574494	0.23277459390203267	0.5931470123940019	0.2676636758858352	0.3163651292902202	0.2171794661710737	0.10232816969390324
acr	0.07145223635047249	0.07866314875751627	0.2249103959442688	0.17710222550469873	0.0771887992803156	0.06590971509425649	0.117045220479215	0.09450442324088239	0.09604850620844985	0.06849803744741988	0.10097683966410109	0.09473295445367884	0.06578757028380307	0.13317350204425463	0.08697805183564222	0.10305921600908954	0.1289700660073508	0.07408767312470696	0.3361061252967881	0.09389793963447123
acs	0.025398641817843407	0.04983898734344794	0.019326338291960628	0.01899671813453851	0.029722359525405733	0.015808915484975674	0.05983732251840633	0.019975969206185985	0.05481449912008851	0.019814045016079154	0.020779606742859412	0.07056309675729752	0.039931210887670016	0.02191008109170769	0.0349181339029554	0.043933642204819524	0.05560779460499207	0.021286039282465745	0.027766683548747697	0.01780709869969559
act	0.10825366159996093	0.10919205670476372	0.06582725679241673	0.18337836854754744	0.11178380400746973	0.056252938857019555	0.14794115188130694	0.12970897867871042	0.126545370358427	0.1052367468280115	0.049824266333475926	0.29405447254953276	0.11757826472167746	0.23601491904725558	0.0825687054417265	0.18699687559471853	0.08339091221430192	0.048947927428459735	0.15101212335981332	0.09009737925437486
acu	0.10053722363525909	0.1077539146177788	0.28737964621822293	0.22092879795776116	0.11648754279278863	0.0583873046627699	0.20843765265850694	0.19435984386958352	0.1835769886402492	0.1351236320675429	0.1492271655245917	0.23831229436629	0.07039034769320539	0.1666514724407167	0.10323515946715377	0.125063775205176	0.17323948461167168	0.07077834502157433	0.40174629100675674	0.16165475203991272
acv	0.03339744025037404	0.03256859972892888	0.13686194658510267	0.04959249110888847	0.03844822141075398	0.04123002704523894	0.05903602783502696	0.06126695389728599	0.06607800194585768	0.0312540269530892	0.03888501835178169	0.06765396920654405	0.031692713246575924	0.060830471882739476	0.04502551276995607	0.05329396398007222	0.0740002022799339	0.021244626059868797	0.14912123948174916	0.07359772739540976
acw	0.09290636086056095	0.07127817858235036	0.224255972748308	0.2105401049079486	0.06898150686138829	0.03739250605365671	0.19935306766340494	0.13033646732792845	0.17586321890790452	0.08645743523933036	0.11833742912404853	0.21848349280420631	0.05197551571932054	0.1273492547424005	0.061099351111513954	0.10069062674105855	0.11646612554699491	0.05564147023352471	0.3341860810350945	0.121694604701193
acx	0.07474452474634737	0.04409099543783254	0.06959541959891834	0.2105401049079486	0.06898150686138829	0.03286909296543736	0.0811443150182302	0.06981394714280528	0.09347015559864963	0.08645743523933036	0.05394043921248606	0.1023494382908983	0.05197551571932054	0.1273492547424005	0.061099351111513954	0.10069062674105855	0.04855958660422127	0.05564147023352471	0.11640242811467608	0.04717084781624758
acy	0.04124248036814598	0.04511947821230207	0.14922738924731266	0.07411410724427701	0.042343965293621624	0.042834112877751546	0.08113532241445169	0.05949665252974459	0.06971953049489456	0.03676971889632099	0.05127563270010786	0.07113487001623583	0.03874694361092088	0.07904536274265582	0.05209209804668778	0.06362381251175396	0.08350992746438224	0.03187478754932248	0.20387097395414386	0.07464014439945349
